user_id,article_1,article_2,article_3,article_4,article_5
247961,107226,207024,128394,156808,158082
247962,288320,336223,59057,48403,119193
247963,156808,158082,162655,224075,160417
247964,277492,183176,119534,354086,128260
247965,128260,183176,277492,119534,354086
247966,128260,277492,119534,183176,288435
247967,276970,156625,168623,95972,293301
247968,96210,288440,20691,336245,348112
247969,271262,20691,284583,293513,96210
247970,336254,289003,277107,39894,283009
247971,331116,199372,202355,215613,360646
247972,336221,234698,64409,235616,156964
247973,156808,162655,158082,156560,47696
247974,283009,336254,277107,39894,157478
247975,363976,29730,225463,75918,50568
247976,39894,277107,91374,283009,30389
247977,95977,198817,124350,338340,283392
247978,293301,233717,199197,159762,313431
247979,272143,64329,162655,156624,156447
247980,352979,39894,30389,283009,158772
247981,283392,124350,140985,284422,123289
247982,218355,68882,61251,245591,363916
247983,58580,284773,236610,284583,236566
247984,59057,288320,336223,303180,48403
247985,277107,157478,57966,289003,283009
247986,271262,236610,58580,284583,277067
247987,271262,96210,313920,20691,58580
247988,50644,205824,277107,336254,36162
247989,156808,162655,158082,156560,272143
247990,270607,293513,50504,194289,284583
247991,156625,276970,168623,95972,36394
247992,284422,236951,236444,124194,157748
247993,58580,277067,57616,236566,313920
247994,172034,207757,320188,297966,225856
247995,156808,158082,162655,224075,160417
247996,336254,283009,277107,157478,39894
247997,202670,207828,202388,224714,224354
247998,,,,,
247999,156560,47696,162300,172323,162655
248000,250033,184140,250862,183720,235812
248001,58580,236566,283764,277067,225010
248002,203260,205866,235824,225019,31836
248003,156808,158082,162655,224075,160417
248004,283009,336254,277107,39894,157478
248005,,,,,
248006,331116,24767,218028,161878,214753
248007,4726,341239,107170,207760,354457
248008,195842,62438,62675,62599,195843
248009,274907,107265,235689,203890,160549
248010,352979,336254,39894,289003,30389
248011,336254,277107,289003,331116,202381
248012,202388,206735,183176,70591,149745
248013,183176,277492,119534,128260,307779
248014,59057,288320,303180,214206,237612
248015,336254,218028,57966,289003,39894
248016,199197,284547,313431,272143,156560
248017,59057,336223,95716,288320,141004
248018,119534,183176,277492,215674,128260
248019,337143,293513,20691,96210,336934
248020,199197,313431,286161,271551,129029
248021,208562,283505,183176,234006,336221
248022,277107,336254,289003,39894,30389
248023,277107,289003,336254,283009,57966
248024,284583,20691,96210,277067,271262
248025,156808,158082,162655,224075,160417
248026,277107,289003,283009,336254,39894
248027,156808,158082,162655,224075,129004
248028,156808,158082,162655,224075,160417
248029,331116,218028,215613,199474,20691
248030,166050,71542,29766,272242,97059
248031,271262,270607,225010,96210,313920
248032,156808,158082,162655,224075,160417
248033,337192,352901,284096,354086,277492
248034,288440,96210,336245,257266,257420
248035,235616,234698,336221,29953,235870
248036,199474,271262,265148,237822,288528
248037,156808,158082,162655,224075,160417
248038,202534,202388,70591,233904,202372
248039,224763,100929,341239,234615,342597
248040,156808,158082,162655,224075,160417
248041,156625,276970,168623,95972,36394
248042,235616,289090,32082,336220,208237
248043,123289,284422,124350,283392,124194
248044,183176,70591,284339,128260,159938
248045,199474,270607,293513,96210,337143
248046,59057,336223,119193,288320,31836
248047,156808,158082,162655,224075,160417
248048,273397,270857,273616,59034,57887
248049,156808,158082,162655,224075,160417
248050,277107,352979,336254,283009,289003
248051,272242,205973,123289,301105,214109
248052,111043,183176,283505,128260,336221
248053,129004,156808,129897,261476,285023
248054,96480,313996,338340,128957,283238
248055,304448,303845,304261,304581,36063
248056,156560,47696,162300,172323,162655
248057,277492,307779,354086,337192,119534
248058,336221,289090,336220,235870,235616
248059,29730,225463,298310,59758,83572
248060,162300,156808,224075,156560,162655
248061,276970,156625,95972,36394,168623
248062,271262,313920,225010,284583,58580
248063,321041,320717,319599,277164,320303
248064,336223,336499,284024,95716,208518
248065,119534,128260,277492,183176,181585
248066,336221,289090,336220,156964,235616
248067,235616,270799,336221,191895,235652
248068,156808,158082,162655,224075,160417
248069,277107,336254,289003,331116,50644
248070,199855,118753,132475,283327,220258
248071,156808,158082,162655,224075,160417
248072,276970,95972,233420,285379,236207
248073,289003,157478,336254,331116,57966
248074,277107,39894,336254,289003,352979
248075,224075,156808,162765,156560,160148
248076,331116,215613,214753,218028,315146
248077,331116,336254,277107,50644,36162
248078,224075,156808,162655,158082,160417
248079,124350,198817,276970,156625,237524
248080,336220,32082,29953,160142,277491
248081,336254,277107,331116,289003,352979
248082,293513,270607,337143,199474,158882
248083,234698,336221,235870,336220,95716
248084,277107,336254,30389,289003,331116
248085,336254,289003,277107,283009,39894
248086,271262,236610,284583,20691,57616
248087,234698,235870,95716,336221,315105
248088,156808,158082,162655,224075,160417
248089,141004,214283,87211,87231,185965
248090,168623,289126,257291,285719,337435
248091,129004,156808,129897,261476,285023
248092,156808,158082,162655,224075,129004
248093,277492,119534,183176,354086,128260
248094,128260,277492,337192,307779,119534
248095,123613,272218,124549,338339,96480
248096,289003,206785,277107,202355,336254
248097,336254,277107,289003,30389,283009
248098,119594,337540,118357,96812,14102
248099,59057,336223,288320,303180,203260
248100,336254,289003,331116,57966,30389
248101,32082,29953,336220,289090,234269
248102,336221,156964,235870,235616,64409
248103,360434,265355,284844,160417,156560
248104,156808,158082,162655,224075,160417
248105,156808,158082,162655,224075,160417
248106,156808,158082,162655,224075,160417
248107,182394,272143,198659,175040,64329
248108,119534,111043,181585,128260,233688
248109,284096,277492,235854,354086,70591
248110,277107,39894,336254,283009,289003
248111,168623,156623,286321,284410,272143
248112,236717,260751,265355,156808,270847
248113,293301,214800,159762,313431,276946
248114,234698,336221,156964,64409,235870
248115,,,,,
248116,293301,156654,257291,166377,289126
248117,234698,95716,288320,235870,300082
248118,156808,158082,162655,224075,160417
248119,29730,225463,298310,59758,83572
248120,202320,202381,285908,207603,207758
248121,156808,158082,162655,224075,160417
248122,354086,277492,235854,336221,128260
248123,78357,78360,78343,,
248124,183176,284096,277492,119534,337192
248125,236610,57616,313920,284583,271262
248126,119534,128260,354086,337192,183176
248127,96210,20691,336245,183176,234698
248128,58619,205869,159275,208582,208970
248129,293114,293301,123909,124749,124194
248130,277107,336254,289003,57966,331116
248131,271262,284583,236610,20691,96210
248132,2303,140349,237297,199198,50626
248133,20691,336245,271262,96210,58580
248134,341239,140665,342597,141601,140399
248135,277492,336220,337192,128260,354086
248136,199197,284547,313431,271551,70646
248137,336221,156964,235870,235616,289090
248138,293513,20691,96210,284583,336245
248139,336254,277107,289003,352979,39894
248140,161169,157077,161585,106781,101978
248141,285533,348112,327984,348109,348140
248142,236610,194289,293513,20691,284583
248143,129004,156808,129897,261476,285023
248144,123289,276970,124194,95972,293050
248145,119026,208531,161517,59723,284913
248146,331737,263321,118391,293062,158723
248147,233671,298639,297887,165100,
248148,218337,286086,100948,207174,300308
248149,337192,354086,336220,289090,277492
248150,289126,337435,161439,257291,32750
248151,336223,59057,288320,31836,161506
248152,289126,257291,337435,161439,32750
248153,293114,313996,128957,293050,218588
248154,224354,183176,354086,119534,70591
248155,20691,271262,96210,284583,225010
248156,277107,336254,283009,39894,289003
248157,183176,128260,119534,277492,288435
248158,156808,158082,162655,224075,160417
248159,59057,288320,336223,48403,303180
248160,156808,158082,162655,224075,160417
248161,162765,199198,,,
248162,156808,158082,162655,29730,224075
248163,140528,284985,123289,124350,156625
248164,352979,39894,277107,289003,336254
248165,277107,57966,283009,289003,30389
248166,277107,336254,39894,352979,289003
248167,277107,336254,289003,283009,352979
248168,156808,158082,162655,224075,160417
248169,352461,353055,156560,47696,162300
248170,158047,133160,31520,336380,129434
248171,,,,,
248172,156560,47696,162300,172323,162655
248173,277107,39894,352979,289003,30389
248174,283009,207603,277107,202320,336254
248175,156808,158082,162655,224075,160417
248176,289003,277107,336254,283009,157478
248177,129004,156808,129897,261476,285023
248178,20691,96210,288548,145692,288440
248179,57616,236610,313920,277067,20691
248180,20691,336245,96210,288440,271262
248181,87224,87579,87232,48647,87228
248182,336220,235616,289090,277491,235854
248183,29730,225463,298310,59758,83572
248184,111043,283505,215993,183176,128260
248185,156808,158082,162655,224075,160417
248186,352979,30389,39894,336254,283009
248187,156964,336221,235870,58565,234698
248188,166129,336934,337143,163217,159275
248189,209236,218028,331116,162378,202559
248190,284096,277492,235854,70591,336221
248191,293050,276970,198817,338340,124350
248192,156808,158082,162655,224075,160417
248193,2303,207469,286086,100948,140349
248194,133160,233658,336380,129434,31520
248195,183176,111043,20691,96210,283505
248196,87174,87211,313996,87231,87236
248197,277107,336254,289003,39894,352979
248198,156808,158082,162655,29730,224075
248199,277492,336221,235854,234698,354086
248200,277107,30389,352979,336254,39894
248201,32082,235616,289090,29953,336220
248202,336221,156964,336220,235616,242596
248203,277107,289003,336254,133285,39894
248204,277107,336254,289003,352979,331116
248205,336220,201787,200005,337192,271340
248206,183176,283505,215993,128260,119488
248207,289126,257291,161425,123909,293301
248208,235616,289090,32082,336220,336221
248209,96210,183176,128260,277492,336245
248210,202355,202559,331116,218028,293868
248211,224075,156808,162655,158082,160417
248212,289003,336254,277107,331116,283009
248213,277107,39894,336254,352979,289003
248214,289090,336220,277491,235616,160142
248215,96210,183176,336245,111043,128260
248216,214800,293301,111210,58606,276946
248217,234698,336221,235616,235870,156964
248218,156808,158082,162655,224075,160417
248219,,,,,
248220,236610,284583,20691,194289,293513
248221,156808,158082,162655,224075,160417
248222,156808,158082,162655,224075,160417
248223,277713,57966,97530,157478,277107
248224,157332,156447,156808,96077,162655
248225,271551,187065,129029,199197,284547
248226,42422,272143,65024,,
248227,331116,218028,202355,215613,293513
248228,,,,,
248229,336254,289003,331116,157478,57966
248230,156808,158082,162655,224075,160417
248231,156808,158082,162655,224075,160417
248232,277107,39894,336254,352979,30389
248233,156808,158082,162655,224075,160417
248234,20691,96210,336245,119534,111043
248235,277107,336254,331116,352979,289003
248236,29730,225463,298310,59758,83572
248237,277107,289003,336254,30389,57966
248238,156808,158082,162655,224075,160417
248239,277492,128260,288435,354086,20517
248240,289090,235616,336220,119534,277492
248241,,,,,
248242,234698,336221,64409,59057,141004
248243,218028,209236,214753,331116,162378
248244,277107,336254,30389,289003,331116
248245,272761,156808,158082,162655,224075
248246,31520,198159,220087,133160,336380
248247,277107,206571,289003,283009,57966
248248,234698,235616,336221,336220,59057
248249,207022,,,,
248250,336221,156964,64409,235870,214631
248251,156808,158082,162655,224075,160417
248252,337192,352901,284096,354086,277492
248253,128260,277492,119534,183176,354086
248254,336254,289003,331116,157478,57966
248255,205824,209122,50644,205958,258195
248256,59057,161506,270799,235652,236541
248257,288440,96210,336245,32088,337441
248258,156808,158082,162655,224075,160417
248259,202652,159275,205869,209013,57748
248260,277107,39894,289003,352979,336254
248261,199197,162765,284547,156560,156447
248262,277107,36162,336254,352979,289003
248263,156808,158082,162655,224075,129004
248264,137430,20691,342823,96210,218508
248265,156808,158082,162655,224075,160417
248266,59057,336223,48403,31836,288320
248267,59057,48403,119193,288320,336223
248268,100929,224763,341239,234615,342597
248269,59057,141004,235652,161506,31520
248270,20691,336245,337441,32088,288440
248271,293301,257291,233717,108855,156654
248272,156808,158082,162655,224075,160417
248273,336223,271261,95716,336499,208518
248274,336254,289003,331116,57966,157478
248275,198856,58266,284583,20691,96210
248276,336254,277107,289003,39894,57966
248277,277492,119534,32082,307779,289090
248278,84294,79772,336254,283009,277107
248279,273397,271520,158536,266027,265982
248280,149612,95716,234698,235616,235870
248281,352979,39894,30389,283009,336254
248282,129434,31520,198199,348113,336380
248283,233717,276946,293301,214800,111210
248284,156560,73114,,,
248285,293050,293114,123289,338340,124350
248286,59057,303180,336223,214206,31836
248287,123613,272218,124549,298512,240233
248288,224354,354086,48109,183176,360606
248289,270607,245161,50504,307566,158882
248290,277107,336254,289003,352979,283009
248291,336221,336220,156964,235870,234698
248292,141004,161506,214283,299841,133160
248293,185965,141559,182701,141004,273447
248294,39894,289003,336254,352979,283009
248295,277107,336254,352979,39894,30389
248296,32082,29953,289090,336220,234269
248297,119594,337540,118357,96812,14102
248298,58258,277107,39894,9152,336254
248299,293513,96210,194289,20691,236610
248300,337735,160940,96755,293114,124749
248301,353078,352063,63307,161801,161506
248302,156808,158082,162655,224075,160417
248303,277492,70591,235854,284096,289090
248304,331116,218028,202355,314062,137552
248305,270607,245161,293514,50504,199474
248306,336254,277107,289003,331116,283009
248307,129004,156808,129897,261476,285023
248308,352979,336254,30389,39894,277107
248309,277107,289003,336254,283009,352979
248310,119534,111043,181585,128260,159938
248311,271501,273672,272387,265357,265396
248312,156808,158082,162655,224075,160417
248313,156808,158082,162655,224075,160417
248314,277107,289003,336254,331116,57966
248315,284583,236610,236266,271262,20691
248316,58580,271262,20691,313920,236610
248317,277107,39894,352979,336254,289003
248318,331531,331234,271262,20691,96210
248319,190943,168623,194214,157702,257291
248320,20691,284583,293513,285377,236610
248321,128260,277492,354086,119534,183176
248322,58580,236566,277067,283764,313920
248323,277713,336254,277107,218028,289003
248324,224075,162300,161858,156808,160715
248325,277107,331116,336254,39894,289003
248326,277107,39894,36162,352979,289003
248327,119594,286086,207469,100948,337540
248328,96436,95604,95722,96099,285384
248329,271262,57616,284583,20691,96210
248330,161586,156808,261476,129004,129897
248331,29730,225463,298310,59758,83572
248332,277107,39894,352979,289003,30389
248333,289003,202381,206785,336254,285849
248334,288320,336223,59057,119193,48403
248335,87188,87695,87178,87165,87220
248336,70949,257291,66236,236220,208539
248337,20691,284583,96210,271262,336245
248338,91367,97473,96829,96917,123909
248339,14401,16470,288320,15306,336223
248340,303930,305087,352979,304359,39894
248341,119594,337540,118357,96812,14102
248342,166050,162965,163492,16394,163822
248343,273201,263873,298011,107040,258418
248344,156808,158082,162655,224075,129004
248345,235616,336221,234698,289090,234269
248346,100948,156808,158082,162655,99173
248347,331116,218028,214753,209236,202355
248348,336254,289003,39894,277107,352979
248349,234698,336221,156964,235616,32082
248350,166322,289003,214258,277107,336254
248351,283009,336254,277107,39894,157478
248352,336254,289003,157478,331116,57966
248353,341239,164141,202701,342597,123909
248354,156625,276970,168623,95972,36394
248355,29730,225463,298310,59758,83572
248356,293114,293050,123826,123289,124337
248357,59057,288320,336223,303180,161506
248358,29730,225463,298310,59758,83572
248359,156808,158082,162655,224075,160417
248360,36162,277107,211442,348486,336254
248361,277107,336254,30389,331116,289003
248362,316172,336223,59057,95716,48403
248363,277107,39894,283009,336254,352979
248364,293301,214800,111210,58606,276946
248365,183176,128260,288435,277492,119534
248366,276970,123909,285379,95972,289126
248367,156808,158082,162655,224075,160417
248368,354724,356321,,,
248369,199197,271551,284547,129029,338350
248370,293403,341288,198199,31520,348113
248371,156560,47696,162300,172323,162655
248372,283327,73500,73271,85318,355940
248373,336254,277107,289003,39894,283009
248374,271262,225010,284583,236610,313920
248375,156808,158082,162655,224075,160417
248376,277492,128260,235854,288435,289090
248377,183176,119534,128260,277492,354086
248378,218028,214753,336254,61594,215613
248379,25325,123909,277068,276970,156625
248380,284300,97108,274403,360805,362197
248381,156808,158082,162655,224075,160417
248382,277107,39894,352979,336254,283009
248383,336221,235616,208531,203199,156964
248384,301108,42883,58606,257291,159762
248385,271262,284583,20691,96210,9668
248386,285908,207758,207975,202320,96877
248387,271262,284583,20691,313920,96210
248388,156808,158082,224075,162655,160417
248389,20691,96210,236610,284583,96244
248390,128260,336220,119534,307779,235854
248391,174500,95716,307451,218330,352983
248392,336221,234698,235616,289090,336220
248393,336221,156964,300082,235870,64409
248394,336607,236717,236613,236356,242404
248395,182256,95977,293050,198817,215861
248396,156808,158082,162655,224075,160417
248397,124228,271677,124748,123818,331738
248398,276970,299152,95972,123909,285379
248399,202381,202320,207603,206785,283837
248400,225010,293513,96210,236610,271262
248401,119594,337540,118357,96812,14102
248402,336254,289003,39894,57966,97530
248403,88934,88915,324094,89741,89740
248404,288440,284583,293513,20691,96210
248405,336254,277107,218028,289003,283009
248406,284583,236610,284773,271262,277067
248407,129004,156808,129897,261476,285023
248408,156808,158082,162655,224075,160417
248409,119534,215674,341803,307779,128260
248410,29730,225463,298310,59758,83572
248411,145856,140617,256622,144844,142292
248412,65991,111043,225010,283505,215993
248413,286161,313431,199197,129029,272143
248414,336254,277107,283009,289003,39894
248415,293513,337143,20691,199474,57748
248416,119594,156808,337540,118357,156447
248417,234698,95716,235870,300082,336221
248418,29730,225463,298310,59758,83572
248419,352979,308117,84320,277107,283009
248420,129004,156808,129897,261476,285023
248421,57748,337143,336934,159275,166129
248422,20691,336245,284583,271262,288440
248423,234698,95716,235616,235870,336221
248424,277107,336254,331116,289003,283009
248425,225010,271262,58580,283764,65991
248426,29730,225463,298310,59758,83572
248427,202320,206785,207603,202355,331116
248428,293513,20691,313920,236610,284583
248429,157825,129434,87231,198225,108856
248430,183176,119534,128260,111043,181585
248431,20691,284583,336245,57616,288440
248432,336254,39894,289003,157478,331116
248433,337192,277492,352901,354086,336220
248434,285663,235824,205866,31836,336223
248435,29730,225463,298310,59758,83572
248436,129004,156808,129897,261476,285023
248437,42422,202557,160974,207122,117846
248438,293513,57748,337143,20691,96210
248439,156808,158082,162655,224075,160417
248440,214424,235211,50427,96416,96629
248441,202388,202330,70591,202372,159938
248442,336254,277107,283009,157478,289003
248443,284583,20691,57616,236610,96210
248444,183176,336221,234698,128260,235854
248445,119534,128260,354086,183176,277492
248446,352979,39894,30389,283009,289003
248447,277107,336254,331116,289003,57966
248448,119594,199406,2075,182394,198659
248449,156808,158082,162655,224075,160417
248450,156808,158082,162655,224075,160417
248451,293114,293050,123826,123289,124194
248452,31520,133160,336380,83534,108856
248453,277107,57966,218028,157478,289003
248454,58580,313920,236566,271262,283764
248455,218028,209236,331116,214753,162378
248456,240233,338339,190871,30730,284985
248457,277107,336254,39894,352979,283009
248458,293301,31286,119594,166381,166462
248459,156808,158082,162655,224075,160417
248460,236610,96210,284583,293513,194289
248461,70646,313431,284547,235230,206168
248462,331116,218028,209236,162378,206785
248463,336254,289003,331116,157478,30389
248464,289003,277107,336254,331116,39894
248465,288827,3508,363916,73506,159452
248466,277107,336254,289003,283009,352979
248467,156808,158082,162655,224075,160417
248468,202388,277492,202330,70591,202372
248469,214800,111210,293301,276946,58606
248470,293301,161602,199197,257291,157078
248471,123757,124352,123818,123290,140676
248472,29730,225463,298310,59758,83572
248473,277107,336254,289003,30389,39894
248474,25325,156625,277068,58637,276970
248475,51221,337143,157735,168637,293334
248476,58580,313920,96210,20691,277067
248477,48403,119193,141894,270229,271261
248478,69889,221407,69135,202670,63760
248479,187065,271551,129029,313431,272143
248480,128260,277492,289090,337192,235854
248481,337192,277492,284096,352901,289090
248482,129434,83534,31520,79815,341239
248483,277107,336254,289003,331116,218028
248484,336254,277107,283009,289003,39894
248485,156808,158082,162655,224075,160417
248486,156808,158082,162655,224075,160417
248487,198199,348113,129434,341288,31520
248488,336221,234698,4521,64409,235870
248489,123909,108855,276970,124228,257291
248490,156808,158082,162655,224075,160417
248491,156808,158082,162655,224075,160417
248492,277107,39894,289003,336254,352979
248493,224075,156808,162765,156560,160148
248494,225010,271262,58580,20691,96210
248495,156964,234698,336221,300082,235616
248496,293301,313431,199197,286161,159762
248497,202381,202320,277107,235105,289003
248498,300256,299711,300865,293868,300123
248499,233717,297639,257291,58606,276946
248500,119594,337540,118357,96812,14102
248501,183176,70591,119534,111043,159938
248502,123909,58891,293050,95977,123289
248503,119594,337540,118357,96812,14102
248504,29730,225463,298310,59758,83572
248505,277107,336254,289003,331116,283009
248506,336221,234698,300082,64409,235616
248507,209122,255354,202370,235105,36162
248508,181585,111043,119534,159938,128260
248509,352979,39894,336254,30389,289003
248510,288320,336223,59057,48403,31836
248511,277107,289003,336254,331116,283009
248512,337192,284096,352901,354086,336220
248513,96210,20691,355155,271262,284583
248514,182256,58891,168623,95977,123289
248515,119594,337540,118357,96812,285939
248516,183176,233688,111043,70591,128260
248517,119534,183176,354086,284096,336220
248518,156808,158082,162655,224075,160417
248519,336223,59057,31836,288320,48403
248520,293301,156654,257291,289126,285719
248521,119534,128260,111043,181585,277492
248522,352979,39894,277107,30389,289003
248523,277107,39894,336254,283009,352979
248524,337192,277492,119534,354086,284096
248525,129029,187065,272143,313431,285298
248526,343256,168564,97616,288528,299805
248527,235616,289090,336221,336220,234698
248528,276946,284416,111210,83384,58606
248529,255188,254414,255747,255007,182312
248530,39894,352979,336254,277107,283009
248531,156808,158082,162655,224075,160417
248532,331116,202355,218028,225010,271262
248533,234698,336221,59057,235616,235870
248534,156808,158082,162655,224075,160417
248535,119594,337540,118357,96812,14102
248536,20691,96210,183176,288440,233688
248537,,,,,
248538,164099,336839,236822,121257,124184
248539,29730,300473,225463,298310,272143
248540,70428,156964,58565,258049,235407
248541,,,,,
248542,202652,337143,293513,159275,20691
248543,96210,20691,288440,336245,111043
248544,277107,331116,336254,206415,289003
248545,65991,225010,149695,157989,159943
248546,31520,198199,129434,348113,158047
248547,336223,59057,288320,119193,141004
248548,209236,218028,331116,162378,202559
248549,215613,214753,315146,336254,202355
248550,277107,336254,289003,30389,331116
248551,285908,207975,202320,202381,207603
248552,207720,161425,207714,233420,237524
248553,59057,141004,336223,288320,133160
248554,156625,95972,168623,276970,36394
248555,156808,158082,162655,224075,160417
248556,183176,277492,159938,128260,119534
248557,277107,157478,57966,289003,97530
248558,119594,337540,118357,96812,14102
248559,121359,166585,166215,198925,271276
248560,119534,183176,128260,277492,288435
248561,182313,183562,183713,184410,183522
248562,183176,119534,277492,128260,336220
248563,277107,336254,283009,39894,30389
248564,336254,331116,289003,157478,57966
248565,,,,,
248566,123613,272218,336380,124549,31520
248567,331116,218028,202355,215613,293513
248568,156808,158082,162655,224075,160417
248569,277107,336254,39894,283009,289003
248570,156808,158082,162655,224075,160417
248571,336254,283009,277107,289003,39894
248572,271262,58580,236610,293513,284773
248573,25325,38627,277068,107162,342853
248574,50644,277107,36162,205824,209122
248575,336223,59057,288320,31836,161506
248576,156808,158082,162655,224075,160417
248577,48078,181663,2885,289432,48007
248578,277107,39894,336254,283009,289003
248579,336221,235616,234698,289090,59057
248580,225010,271262,58580,65991,236610
248581,299152,276970,341239,168623,123909
248582,29730,225463,298310,59758,83572
248583,119594,337540,118357,96812,14102
248584,285533,348093,348112,96210,190274
248585,36162,211442,156279,30760,234481
248586,235105,202320,277107,348429,158772
248587,277492,128260,235870,32082,284096
248588,59057,161506,141004,63307,214206
248589,119594,337540,118357,96812,14102
248590,100948,99173,225055,298310,225463
248591,289003,277107,336254,97530,157478
248592,293301,257291,233717,276946,285719
248593,277107,289003,206571,202320,336254
248594,156808,158082,162655,29730,224075
248595,129004,156808,129897,261476,285023
248596,58580,225010,271262,283764,313920
248597,100948,99173,225055,298310,225463
248598,156808,158082,162655,265355,224075
248599,58968,59034,57625,199198,
248600,156808,162655,156447,158082,107039
248601,58580,293513,225010,236566,283764
248602,336221,234698,235616,59057,336223
248603,264771,161506,141004,31836,288320
248604,277492,284096,354086,337192,119534
248605,119594,337540,118357,96812,14102
248606,337192,284096,277492,352901,336220
248607,224075,272143,158082,156447,149623
248608,293301,214800,159762,111210,58606
248609,336221,289090,336220,32082,235616
248610,277492,128260,354086,337192,307779
248611,289090,336220,354086,277492,337192
248612,100948,99173,225055,298310,225463
248613,87188,87695,87178,87165,87220
248614,352979,39894,30389,336254,283009
248615,277107,336254,289003,352979,283009
248616,97614,96321,96215,97476,97546
248617,156808,158082,162655,224075,160417
248618,156808,158082,162655,224075,160417
248619,336254,352979,277107,39894,283009
248620,140613,128956,,,
248621,304093,123757,123818,140678,123290
248622,277107,39894,289003,352979,336254
248623,284583,57616,20691,293513,271262
248624,20691,96210,284583,336245,57616
248625,331116,218028,293513,202355,215613
248626,224354,202388,183176,159938,236904
248627,129029,313431,284547,199197,235230
248628,308479,284583,198936,137307,20691
248629,100948,156808,158082,162655,99173
248630,156808,158082,162655,224075,160417
248631,156808,158082,162655,224075,160417
248632,183176,284339,288435,119534,289090
248633,277107,336254,289003,331116,283009
248634,156808,158082,162655,224075,129004
248635,234698,336221,235870,95716,300082
248636,277107,289003,352979,336254,283009
248637,289003,336254,157478,57966,331116
248638,336254,277107,331116,283009,289003
248639,156808,158082,162655,224075,160417
248640,59057,235652,161801,214283,270799
248641,29730,225463,298310,59758,83572
248642,277492,337192,307779,289090,354086
248643,293301,257291,285719,289126,111210
248644,156808,158082,162655,224075,160417
248645,95972,276970,168623,156625,36394
248646,202320,235105,277107,207603,284470
248647,336220,337192,235616,277491,160142
248648,260713,123374,50569,260920,245200
248649,183176,337192,277492,336220,119534
248650,20691,336245,337441,215993,111043
248651,237580,233842,245030,300234,96210
248652,2303,140349,237297,199198,50626
248653,336254,289003,57966,157478,97530
248654,277107,39894,336254,283009,352979
248655,207797,32241,107297,355867,260923
248656,264892,66194,21014,19895,342960
248657,183176,128260,277492,119534,354086
248658,158082,156808,285939,224075,273327
248659,289090,336220,277491,235616,160142
248660,289126,257291,341239,123909,284422
248661,202320,235105,202381,285908,206415
248662,336221,156964,235616,235870,64409
248663,119534,128260,183176,111043,354086
248664,156808,158082,162655,224075,160417
248665,156808,224075,160146,158082,156447
248666,277107,336254,283009,157478,39894
248667,31097,277068,123757,123909,237752
248668,119534,215674,277492,183176,159938
248669,225010,202416,65991,283764,271262
248670,271262,284583,58081,20691,96210
248671,58580,236566,283764,20691,313920
248672,20691,336245,337441,32088,288440
248673,202388,207963,208237,235616,202670
248674,156808,158082,162655,224075,160417
248675,156808,158082,162655,224075,160417
248676,123818,123757,156625,276970,168623
248677,156808,158082,162655,224075,160417
248678,336380,68924,156355,129434,208380
248679,289090,235616,336220,234269,203199
248680,235616,289090,208237,235524,336220
248681,133160,31520,336380,198159,233658
248682,156808,158082,162655,224075,160417
248683,156808,158082,162655,224075,160417
248684,236610,284583,58580,20691,293513
248685,283933,284844,162655,288778,285023
248686,57748,288528,293513,342452,70215
248687,156808,158082,162655,224075,160417
248688,289003,205824,277107,336254,202355
248689,220155,202381,202320,206785,207603
248690,156808,158082,162655,224075,160417
248691,59057,303180,336223,31836,133160
248692,141004,336223,214097,124352,316276
248693,206808,235440,208199,15418,202576
248694,277492,183176,119534,128260,288435
248695,331116,218028,202355,214753,315146
248696,129004,156808,129897,261476,285023
248697,32088,20691,96210,288440,336221
248698,39894,277107,289003,283009,336254
248699,277107,39894,336254,352979,289003
248700,156808,158082,162655,224075,160417
248701,183176,128260,215993,283505,233688
248702,119594,337540,118357,96812,14102
248703,123909,168623,285379,285591,286108
248704,156560,47696,162300,172323,162655
248705,141004,59057,264771,336223,288320
248706,288627,50504,293513,31540,270607
248707,336221,235616,235870,234698,336220
248708,20691,96210,336245,336220,183176
248709,336223,59057,141004,95716,119193
248710,32082,29953,289090,336220,59681
248711,156808,158082,162655,224075,160417
248712,206785,206415,285908,202320,207975
248713,293513,236610,284583,194289,57616
248714,283009,336254,277107,39894,352979
248715,156808,158082,162655,224075,160417
248716,277107,36162,336254,331116,199475
248717,289126,257291,161439,293301,337435
248718,198659,199198,324823,64329,156560
248719,156808,158082,162655,224075,160417
248720,277107,336254,289003,39894,352979
248721,183176,181585,119534,284339,111043
248722,352979,39894,30389,336254,283009
248723,277107,336254,289003,283009,331116
248724,277107,336254,289003,39894,352979
248725,331116,237822,164290,293522,325011
248726,336221,156964,64409,235870,214631
248727,202493,208539,205901,205846,114052
248728,293301,233717,32750,187065,289126
248729,352979,39894,30389,283009,336254
248730,156808,158082,162655,224075,160417
248731,336221,156964,235870,64409,214631
248732,270607,271262,96210,313920,199474
248733,237835,284422,124194,234411,236951
248734,283009,336254,277107,39894,157478
248735,234698,235870,95716,156964,293218
248736,331116,218028,202355,293513,199474
248737,352979,336254,39894,277107,289003
248738,303180,141004,336223,288320,59057
248739,183176,119534,111043,181585,277492
248740,59057,288320,303180,336223,141004
248741,199474,293513,343256,337143,288528
248742,284452,276946,174119,293301,285422
248743,233717,276946,111210,161100,214800
248744,156808,158082,162655,224075,160417
